candidate_id,requisition_id,job_family,location,source_channel,application_date,gender_group,race_ethnicity_group
C01342,R1872,Engineering,Seattle,Referral,2025-02-24,Men,Two+
C01343,R1214,Corporate,Seattle,Referral,2025-02-18,Women,White
C01344,R1404,Customer,Seattle,Campus,2025-12-27,Unknown,Black
C01345,R1972,Engineering,Remote,Job board,2025-09-19,Men,Black
C01346,R1605,Corporate,Other,Campus,2025-06-14,Men,White
C01347,R1582,Customer,Remote,Referral,2025-03-18,Men,White
C01348,R1227,Corporate,Remote,Campus,2025-04-13,Women,White
C01349,R1146,Operations,Remote,Referral,2025-07-24,Men,White
C01350,R1868,Operations,Other,Job board,2025-09-01,Men,White
C01351,R1739,Operations,Remote,Job board,2025-06-10,Men,White
C01352,R1993,Customer,Other,Campus,2025-06-08,Men,Unknown
C01353,R1666,Corporate,Other,Referral,2025-08-19,Men,White
C01354,R1892,Customer,Remote,Campus,2025-07-16,Women,Unknown
C01355,R1677,Corporate,Seattle,Referral,2025-11-29,Men,Asian
C01356,R1339,Corporate,Other,Campus,2025-12-27,Unknown,White
C01357,R1624,Corporate,Seattle,Job board,2025-10-12,Women,Hispanic/Latino
C01358,R1321,Corporate,Remote,Campus,2025-05-18,Men,White
C01359,R1546,Corporate,Remote,Job board,2025-11-26,Men,Two+
C01360,R1159,Operations,Seattle,Job board,2025-12-24,Women,White
C01361,R1614,Engineering,Remote,Campus,2025-04-20,Men,Two+
C01362,R1129,Operations,Remote,Campus,2025-04-05,Men,White
C01363,R1825,Customer,Other,Agency,2025-08-01,Women,White
C01364,R1130,Engineering,Seattle,Referral,2025-11-12,Men,White
C01365,R1778,Engineering,Seattle,Agency,2025-08-01,Men,Black
C01366,R1312,Operations,Other,Job board,2025-09-22,Women,White
C01367,R1915,Corporate,Remote,Campus,2025-08-05,Men,White
C01368,R1812,Engineering,Remote,Referral,2025-06-22,Men,Two+
C01369,R1971,Engineering,Other,Referral,2025-09-16,Men,Asian
C01370,R1390,Corporate,Other,Campus,2025-01-08,Men,White
C01371,R1980,Engineering,Seattle,Agency,2025-01-17,Women,Unknown
C01372,R1311,Customer,Other,Campus,2025-03-10,Women,White
C01373,R1607,Corporate,Remote,Job board,2025-04-26,Women,Asian
C01374,R1673,Corporate,Other,Campus,2025-03-08,Men,White
C01375,R1556,Engineering,Other,Referral,2025-02-17,Unknown,Hispanic/Latino
C01376,R1862,Corporate,Remote,Referral,2025-04-03,Men,Black
C01377,R1061,Customer,Remote,Campus,2025-06-25,Women,Black
C01378,R1569,Operations,Seattle,Campus,2025-07-02,Women,White
C01379,R1615,Corporate,Remote,Campus,2025-06-06,Men,Hispanic/Latino
C01380,R1426,Customer,Other,Referral,2025-05-25,Men,White
C01381,R1234,Customer,Remote,Agency,2025-10-07,Men,White
C01382,R1331,Engineering,Seattle,Campus,2025-04-20,Men,Hispanic/Latino
C01383,R1490,Corporate,Other,Job board,2025-08-09,Women,White
C01384,R1375,Customer,Seattle,Job board,2025-11-14,Men,White
C01385,R1047,Engineering,Seattle,Agency,2025-10-25,Women,White
C01386,R1343,Engineering,Remote,Agency,2025-01-19,Women,White
C01387,R1451,Engineering,Other,Job board,2025-09-27,Women,White
C01388,R1446,Customer,Other,Job board,2025-01-21,Men,Black
C01389,R1531,Corporate,Other,Agency,2025-09-20,Men,Two+
C01390,R1860,Engineering,Seattle,Agency,2025-01-25,Men,White
C01391,R1400,Operations,Other,Agency,2025-04-08,Women,White
C01392,R1365,Customer,Remote,Referral,2025-01-23,Men,Unknown
C01393,R1867,Operations,Other,Agency,2025-11-26,Men,Two+
C01394,R1865,Operations,Other,Agency,2025-08-24,Women,White
C01395,R1661,Customer,Remote,Agency,2025-07-29,Men,White
C01396,R1776,Operations,Remote,Job board,2025-03-03,Women,Asian
C01397,R1223,Operations,Other,Referral,2025-10-21,Men,Black
C01398,R1528,Corporate,Remote,Referral,2025-11-23,Men,Hispanic/Latino
C01399,R1020,Customer,Other,Job board,2025-02-26,Women,White
C01400,R1130,Engineering,Seattle,Agency,2025-01-14,Men,Unknown
C01401,R1545,Engineering,Other,Campus,2025-07-16,Women,White
C01402,R1509,Operations,Remote,Campus,2025-08-11,Men,White
C01403,R1852,Operations,Seattle,Campus,2025-07-14,Women,Unknown
C01404,R1604,Customer,Other,Job board,2025-06-11,Men,White
C01405,R1107,Engineering,Other,Agency,2025-05-11,Women,Asian
C01406,R1556,Customer,Other,Job board,2025-07-05,Men,Hispanic/Latino
C01407,R1069,Engineering,Remote,Campus,2025-11-21,Women,White
C01408,R1169,Operations,Seattle,Campus,2025-09-21,Unknown,Hispanic/Latino
C01409,R1483,Operations,Seattle,Job board,2025-03-25,Women,Asian
C01410,R1101,Customer,Other,Agency,2025-08-08,Men,White
C01411,R1098,Customer,Other,Job board,2025-10-28,Men,Asian
C01412,R1700,Customer,Other,Campus,2025-11-14,Men,Unknown
C01413,R1250,Engineering,Other,Agency,2025-12-16,Women,White
C01414,R1370,Engineering,Remote,Agency,2025-06-08,Unknown,Asian
C01415,R1838,Corporate,Other,Referral,2025-05-09,Men,Asian
C01416,R1558,Corporate,Other,Agency,2025-09-28,Women,White
C01417,R1300,Corporate,Remote,Referral,2025-01-03,Unknown,Asian
C01418,R1159,Operations,Other,Referral,2025-06-13,Men,Hispanic/Latino
C01419,R1942,Engineering,Other,Job board,2025-11-04,Men,White
C01420,R1201,Operations,Seattle,Agency,2025-08-05,Nonbinary/Other,White
C01421,R1017,Operations,Remote,Job board,2025-03-19,Women,White
C01422,R1554,Engineering,Other,Campus,2025-06-28,Men,White
C01423,R1299,Customer,Other,Job board,2025-10-26,Men,White
C01424,R1343,Corporate,Other,Job board,2025-08-18,Unknown,White
C01425,R1741,Customer,Remote,Job board,2025-07-12,Men,White
C01426,R1013,Engineering,Remote,Campus,2025-11-06,Women,White
C01427,R1817,Engineering,Seattle,Referral,2025-11-20,Men,Black
C01428,R1786,Engineering,Seattle,Referral,2025-10-27,Men,Unknown
C01429,R1587,Engineering,Remote,Referral,2025-09-07,Men,White
C01430,R1524,Engineering,Remote,Agency,2025-06-03,Women,White
C01431,R1953,Corporate,Seattle,Job board,2025-08-02,Men,White
C01432,R1447,Corporate,Other,Job board,2025-01-22,Women,White
C01433,R1467,Engineering,Remote,Job board,2025-10-21,Men,White
C01434,R1933,Customer,Remote,Job board,2025-06-15,Women,White
C01435,R1463,Engineering,Seattle,Referral,2025-05-09,Women,White
C01436,R1187,Operations,Other,Campus,2025-07-26,Unknown,White
C01437,R1778,Corporate,Seattle,Job board,2025-01-13,Women,White
C01438,R1528,Operations,Other,Referral,2025-04-10,Women,Asian
C01439,R1563,Customer,Other,Referral,2025-04-08,Men,Unknown
C01440,R1257,Engineering,Other,Referral,2025-02-05,Women,White
C01441,R1200,Operations,Remote,Referral,2025-06-29,Women,White
C01442,R1626,Engineering,Remote,Agency,2025-01-08,Men,White
C01443,R1427,Corporate,Other,Referral,2025-12-11,Men,Asian
C01444,R1473,Corporate,Other,Job board,2025-07-19,Men,White
C01445,R1008,Corporate,Seattle,Job board,2025-03-21,Men,White
C01446,R1284,Corporate,Seattle,Job board,2025-07-10,Men,Asian
C01447,R1887,Engineering,Remote,Campus,2025-10-07,Women,Black
C01448,R1077,Corporate,Other,Agency,2025-09-14,Men,Unknown
C01449,R1971,Corporate,Seattle,Referral,2025-08-31,Women,White
C01450,R1201,Operations,Seattle,Job board,2025-03-11,Unknown,White
C01451,R1294,Corporate,Other,Agency,2025-01-18,Men,White
C01452,R1479,Customer,Other,Agency,2025-09-12,Unknown,White
C01453,R1267,Corporate,Other,Campus,2025-08-07,Women,White
C01454,R1738,Operations,Other,Job board,2025-02-10,Men,White
C01455,R1517,Customer,Other,Campus,2025-04-02,Men,White
C01456,R1220,Customer,Seattle,Agency,2025-01-05,Men,Black
C01457,R1841,Customer,Remote,Job board,2025-08-13,Men,Unknown
C01458,R1011,Engineering,Other,Campus,2025-08-15,Men,Asian
C01459,R1087,Customer,Remote,Job board,2025-12-26,Women,Hispanic/Latino
C01460,R1621,Customer,Remote,Agency,2025-12-20,Men,White
C01461,R1224,Operations,Other,Agency,2025-09-22,Men,Two+
C01462,R1912,Operations,Seattle,Agency,2025-09-24,Men,White
C01463,R1889,Customer,Other,Job board,2025-12-20,Men,Hispanic/Latino
C01464,R1949,Corporate,Seattle,Agency,2025-02-28,Women,Asian
C01465,R1547,Customer,Other,Campus,2025-08-04,Women,White
C01466,R1067,Corporate,Remote,Campus,2025-06-12,Women,White
C01467,R1956,Corporate,Seattle,Referral,2025-05-22,Women,White
C01468,R1818,Corporate,Seattle,Agency,2025-10-13,Women,White
C01469,R1452,Corporate,Other,Referral,2025-08-14,Men,White
C01470,R1845,Customer,Other,Job board,2025-11-23,Men,White
C01471,R1194,Engineering,Remote,Referral,2025-03-13,Men,Hispanic/Latino
C01472,R1322,Operations,Remote,Agency,2025-04-27,Women,White
C01473,R1154,Engineering,Seattle,Job board,2025-06-02,Women,White
C01474,R1271,Engineering,Remote,Job board,2025-04-29,Men,White
C01475,R1652,Corporate,Other,Agency,2025-04-30,Women,Asian
C01476,R1967,Customer,Remote,Referral,2025-06-28,Men,White
C01477,R1319,Operations,Remote,Campus,2025-12-01,Women,White
C01478,R1356,Engineering,Other,Campus,2025-07-05,Men,White
C01479,R1771,Operations,Remote,Campus,2025-03-17,Men,Hispanic/Latino
C01480,R1322,Operations,Seattle,Campus,2025-06-30,Men,White
C01481,R1217,Engineering,Remote,Campus,2025-11-29,Men,White
C01482,R1037,Engineering,Seattle,Campus,2025-09-17,Unknown,Unknown
C01483,R1026,Operations,Remote,Job board,2025-03-01,Women,White
C01484,R1572,Corporate,Remote,Agency,2025-08-18,Men,Hispanic/Latino
C01485,R1533,Engineering,Remote,Job board,2025-12-03,Women,Unknown
C01486,R1737,Corporate,Other,Job board,2025-08-01,Women,Asian
C01487,R1660,Customer,Other,Campus,2025-12-29,Men,White
C01488,R1702,Corporate,Other,Campus,2025-05-01,Women,White
C01489,R1603,Operations,Other,Job board,2025-01-22,Women,Two+
C01490,R1127,Corporate,Other,Referral,2025-11-25,Men,Unknown
C01491,R1230,Customer,Seattle,Campus,2025-02-07,Men,White
C01492,R1469,Corporate,Seattle,Agency,2025-10-09,Women,Unknown
C01493,R1900,Corporate,Remote,Agency,2025-07-25,Women,Asian
C01494,R1419,Engineering,Seattle,Campus,2025-04-08,Women,White
C01495,R1495,Customer,Seattle,Campus,2025-10-06,Unknown,Asian
C01496,R1373,Corporate,Remote,Campus,2025-05-13,Unknown,White
C01497,R1676,Customer,Remote,Referral,2025-02-09,Women,White
C01498,R1426,Engineering,Other,Job board,2025-06-13,Unknown,Two+
C01499,R1709,Customer,Seattle,Job board,2025-05-30,Men,Hispanic/Latino
C01500,R1691,Customer,Seattle,Job board,2025-01-02,Women,White
C01501,R1425,Engineering,Remote,Agency,2025-04-27,Women,White
C01502,R1841,Corporate,Remote,Campus,2025-11-13,Women,White
C01503,R1818,Corporate,Seattle,Agency,2025-05-04,Women,White
C01504,R1871,Corporate,Seattle,Campus,2025-06-30,Women,Hispanic/Latino
C01505,R1888,Operations,Seattle,Campus,2025-01-15,Men,White
C01506,R1031,Engineering,Seattle,Referral,2025-07-31,Women,White
C01507,R1834,Customer,Remote,Agency,2025-10-29,Women,White
C01508,R1127,Customer,Remote,Job board,2025-02-18,Women,Black
C01509,R1767,Customer,Remote,Agency,2025-03-04,Women,Unknown
C01510,R1102,Operations,Seattle,Job board,2025-04-25,Men,Black
C01511,R1324,Operations,Remote,Agency,2025-12-08,Women,White
C01512,R1326,Customer,Other,Job board,2025-04-12,Nonbinary/Other,White
C01513,R1759,Engineering,Remote,Agency,2025-09-16,Women,White
C01514,R1431,Customer,Other,Job board,2025-04-18,Men,Black
C01515,R1680,Customer,Remote,Agency,2025-07-01,Women,White
C01516,R1895,Corporate,Other,Job board,2025-06-26,Women,Black
C01517,R1915,Engineering,Seattle,Agency,2025-02-10,Women,Unknown
C01518,R1561,Corporate,Remote,Referral,2025-04-29,Men,White
C01519,R1185,Customer,Remote,Campus,2025-03-12,Nonbinary/Other,White
C01520,R1809,Customer,Other,Campus,2025-12-01,Women,White
C01521,R1773,Engineering,Other,Campus,2025-11-05,Men,White
C01522,R1569,Customer,Seattle,Job board,2025-01-23,Men,White
C01523,R1989,Corporate,Seattle,Referral,2025-02-21,Unknown,White
C01524,R1397,Customer,Remote,Referral,2025-04-11,Women,White
C01525,R1377,Operations,Seattle,Agency,2025-07-08,Men,White
C01526,R1680,Customer,Other,Referral,2025-05-15,Women,Unknown
C01527,R1349,Customer,Remote,Agency,2025-06-10,Women,White
C01528,R1949,Corporate,Seattle,Job board,2025-05-24,Men,Asian
C01529,R1983,Operations,Remote,Agency,2025-09-27,Women,White
C01530,R1448,Engineering,Remote,Referral,2025-11-22,Women,White
C01531,R1950,Engineering,Other,Job board,2025-11-06,Women,Hispanic/Latino
C01532,R1791,Customer,Other,Campus,2025-07-25,Men,Unknown
C01533,R1555,Operations,Other,Job board,2025-01-07,Women,White
C01534,R1994,Customer,Seattle,Job board,2025-06-28,Women,White
C01535,R1423,Engineering,Remote,Agency,2025-12-23,Men,Hispanic/Latino
C01536,R1686,Corporate,Seattle,Campus,2025-09-07,Men,Two+
C01537,R1109,Operations,Remote,Campus,2025-02-09,Men,Hispanic/Latino
C01538,R1909,Engineering,Remote,Job board,2025-03-19,Men,Black
C01539,R1111,Engineering,Remote,Campus,2025-05-26,Women,White
C01540,R1782,Engineering,Other,Job board,2025-02-17,Women,White
C01541,R1533,Customer,Seattle,Campus,2025-10-16,Men,White
C01542,R1399,Corporate,Other,Campus,2025-06-13,Men,White
C01543,R1574,Customer,Remote,Campus,2025-01-27,Women,Asian
C01544,R1661,Corporate,Remote,Job board,2025-11-12,Men,Asian
C01545,R1764,Engineering,Seattle,Referral,2025-03-24,Men,Black
C01546,R1278,Customer,Other,Campus,2025-07-27,Men,Hispanic/Latino
C01547,R1165,Corporate,Remote,Agency,2025-07-31,Nonbinary/Other,White
C01548,R1900,Engineering,Seattle,Campus,2025-11-11,Women,White
C01549,R1192,Engineering,Remote,Job board,2025-05-02,Men,White
C01550,R1432,Operations,Other,Job board,2025-03-29,Women,Asian
C01551,R1304,Engineering,Other,Referral,2025-10-31,Women,White
C01552,R1011,Operations,Remote,Agency,2025-06-23,Men,White
C01553,R1076,Corporate,Remote,Campus,2025-08-20,Women,Hispanic/Latino
C01554,R1408,Engineering,Remote,Campus,2025-08-29,Unknown,Hispanic/Latino
C01555,R1447,Corporate,Other,Job board,2025-11-25,Men,White
C01556,R1224,Engineering,Other,Referral,2025-12-23,Women,Asian
C01557,R1114,Customer,Other,Campus,2025-01-23,Women,White
C01558,R1676,Corporate,Seattle,Referral,2025-07-16,Women,White
C01559,R1013,Customer,Seattle,Campus,2025-12-09,Women,White
C01560,R1011,Operations,Remote,Campus,2025-11-17,Unknown,Unknown
C01561,R1270,Corporate,Remote,Referral,2025-03-19,Women,Black
C01562,R1862,Engineering,Other,Job board,2025-11-14,Women,White
C01563,R1375,Corporate,Seattle,Campus,2025-05-11,Unknown,White
C01564,R1456,Customer,Remote,Job board,2025-06-05,Men,White
C01565,R1173,Corporate,Seattle,Agency,2025-11-29,Men,Asian
C01566,R1959,Corporate,Remote,Campus,2025-06-05,Men,Unknown
C01567,R1189,Operations,Other,Campus,2025-12-29,Women,Black
C01568,R1665,Customer,Other,Agency,2025-10-01,Women,White
C01569,R1723,Customer,Remote,Referral,2025-01-29,Women,Asian
C01570,R1247,Operations,Remote,Job board,2025-04-08,Men,Black
C01571,R1357,Engineering,Other,Agency,2025-07-06,Women,Asian
C01572,R1349,Corporate,Other,Agency,2025-08-16,Women,White
C01573,R1653,Customer,Other,Job board,2025-07-17,Men,Asian
C01574,R1940,Corporate,Other,Campus,2025-09-24,Women,White
C01575,R1390,Corporate,Seattle,Agency,2025-02-22,Women,White
C01576,R1862,Customer,Seattle,Referral,2025-09-20,Unknown,White
C01577,R1505,Operations,Other,Campus,2025-10-30,Women,Asian
C01578,R1947,Engineering,Other,Referral,2025-05-24,Women,White
C01579,R1693,Engineering,Other,Agency,2025-10-29,Nonbinary/Other,White
C01580,R1914,Engineering,Other,Referral,2025-11-07,Men,White
C01581,R1727,Corporate,Seattle,Referral,2025-06-17,Women,Two+
C01582,R1717,Engineering,Seattle,Agency,2025-12-21,Men,White
C01583,R1977,Corporate,Seattle,Campus,2025-02-26,Men,Asian
C01584,R1309,Operations,Remote,Agency,2025-03-28,Men,Hispanic/Latino
C01585,R1014,Operations,Seattle,Job board,2025-08-29,Men,White
C01586,R1418,Engineering,Seattle,Campus,2025-12-11,Women,White
C01587,R1927,Corporate,Other,Campus,2025-09-18,Men,Unknown
C01588,R1217,Operations,Remote,Job board,2025-10-31,Women,Two+
C01589,R1689,Operations,Remote,Agency,2025-08-14,Men,White
C01590,R1713,Engineering,Remote,Referral,2025-06-14,Women,Unknown
C01591,R1808,Corporate,Other,Referral,2025-12-23,Women,White
C01592,R1819,Operations,Seattle,Job board,2025-05-05,Men,Hispanic/Latino
C01593,R1375,Customer,Other,Referral,2025-07-04,Men,Asian
C01594,R1815,Customer,Other,Campus,2025-07-24,Women,Asian
C01595,R1995,Operations,Other,Campus,2025-11-26,Women,White
C01596,R1418,Operations,Seattle,Job board,2025-08-13,Women,White
C01597,R1339,Customer,Remote,Agency,2025-10-13,Unknown,White
C01598,R1601,Corporate,Remote,Referral,2025-06-26,Men,Black
C01599,R1021,Engineering,Other,Job board,2025-03-27,Men,Asian
C01600,R1436,Operations,Remote,Agency,2025-11-03,Men,White
C01601,R1632,Operations,Remote,Referral,2025-10-20,Women,White
C01602,R1516,Customer,Other,Referral,2025-02-13,Women,White
C01603,R1889,Operations,Other,Campus,2025-10-05,Men,White
C01604,R1257,Engineering,Remote,Agency,2025-08-26,Men,White
C01605,R1602,Corporate,Remote,Job board,2025-03-11,Women,White
C01606,R1430,Operations,Other,Referral,2025-07-05,Men,White
C01607,R1826,Corporate,Seattle,Job board,2025-02-05,Men,Black
C01608,R1877,Customer,Remote,Referral,2025-06-23,Men,Unknown
C01609,R1317,Operations,Remote,Campus,2025-01-09,Women,Black
C01610,R1707,Customer,Seattle,Campus,2025-04-30,Men,White
C01611,R1862,Engineering,Seattle,Job board,2025-04-10,Women,White
C01612,R1627,Corporate,Remote,Job board,2025-05-09,Women,White
C01613,R1671,Corporate,Other,Campus,2025-07-12,Nonbinary/Other,White
C01614,R1875,Engineering,Other,Agency,2025-11-19,Men,Asian
C01615,R1906,Corporate,Remote,Campus,2025-08-07,Women,Black
C01616,R1928,Corporate,Remote,Agency,2025-12-26,Women,White
C01617,R1807,Corporate,Seattle,Job board,2025-01-30,Men,White
C01618,R1964,Customer,Remote,Job board,2025-01-18,Men,White
C01619,R1284,Operations,Remote,Agency,2025-03-24,Women,White
C01620,R1183,Engineering,Other,Agency,2025-05-14,Women,Black
C01621,R1987,Corporate,Seattle,Job board,2025-09-09,Men,Asian
C01622,R1825,Engineering,Other,Job board,2025-12-26,Women,Asian
C01623,R1785,Corporate,Remote,Agency,2025-04-04,Men,White
C01624,R1322,Customer,Seattle,Agency,2025-07-13,Women,White
C01625,R1213,Engineering,Seattle,Job board,2025-11-10,Men,White
C01626,R1747,Corporate,Other,Agency,2025-06-05,Women,Two+
C01627,R1417,Corporate,Other,Job board,2025-08-28,Men,Two+
C01628,R1353,Operations,Remote,Referral,2025-11-03,Women,White
C01629,R1420,Customer,Other,Campus,2025-05-12,Men,Unknown
C01630,R1998,Corporate,Other,Job board,2025-05-20,Women,White
C01631,R1384,Operations,Seattle,Referral,2025-11-23,Men,White
C01632,R1100,Customer,Seattle,Referral,2025-12-26,Women,Black
C01633,R1376,Corporate,Other,Referral,2025-12-25,Men,Hispanic/Latino
C01634,R1367,Corporate,Other,Referral,2025-10-16,Men,Two+
C01635,R1142,Customer,Remote,Agency,2025-04-09,Women,Two+
C01636,R1932,Operations,Remote,Campus,2025-05-24,Women,Hispanic/Latino
C01637,R1795,Customer,Other,Agency,2025-10-06,Women,Unknown
C01638,R1579,Operations,Remote,Agency,2025-03-12,Women,White
C01639,R1117,Engineering,Remote,Campus,2025-12-19,Women,Asian
C01640,R1218,Engineering,Seattle,Referral,2025-07-19,Unknown,Two+
C01641,R1046,Operations,Other,Campus,2025-06-21,Women,White
C01642,R1210,Customer,Seattle,Referral,2025-08-18,Women,White
C01643,R1881,Operations,Seattle,Job board,2025-04-15,Men,White
C01644,R1926,Engineering,Remote,Campus,2025-02-03,Men,Black
C01645,R1252,Customer,Remote,Campus,2025-01-22,Women,White
C01646,R1706,Corporate,Other,Agency,2025-06-02,Women,White
C01647,R1049,Corporate,Remote,Agency,2025-11-12,Women,White
C01648,R1866,Corporate,Seattle,Job board,2025-06-22,Men,Hispanic/Latino
C01649,R1405,Operations,Remote,Job board,2025-11-17,Women,White
